months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported,policy_age_days,claim_deviation,claim_ratio,Actual,Fraud_Probability,Predicted,Risk_Level
438,57,500/1000,500,1119.29,0,FEMALE,MD,machine-op-inspct,husband,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,14,1,unknown,0,0,NO,40700,4070,4070,32560,Y,8503,-5368.949999999997,7.998034880864653,1,0.5811729853741251,1,Medium Risk
87,27,100/300,500,1048.39,0,FEMALE,Masters,transport-moving,own-child,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,2,1,unknown,2,1,YES,34650,6300,3150,25200,N,4059,-12728.949999999997,7.997461123452872,0,0.08655017142775043,0,Low Risk
27,28,500/1000,1000,1074.47,0,MALE,MD,protective-serv,wife,0,0,Parked Car,unknown,Trivial Damage,Police,4,1,unknown,2,0,unknown,3200,400,400,2400,N,8240,-35528.95,5.985037406483791,0,0.07767125617291487,0,Low Risk
206,42,500/1000,1000,1230.76,0,MALE,High School,machine-op-inspct,unmarried,0,-74200,Single Vehicle Collision,Rear Collision,Major Damage,Fire,2,1,unknown,1,1,NO,78980,7180,14360,57440,Y,7755,19511.050000000003,3.999721467864355,1,0.717440027271659,1,High Risk
127,31,500/1000,500,1255.02,0,MALE,Associate,sales,not-in-family,58200,0,Parked Car,unknown,Minor Damage,unknown,10,1,YES,1,0,NO,6160,560,1120,4480,N,4571,-33448.95,3.9964317573595003,0,0.046682626810750104,0,Low Risk
422,60,100/300,1000,1555.52,0,FEMALE,MD,machine-op-inspct,own-child,43600,-67800,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,11,1,YES,1,1,NO,85250,15500,7750,62000,N,1553,24071.050000000003,7.998967875112888,0,0.5893120906314453,1,Medium Risk
303,50,100/300,2000,836.11,5000000,MALE,Masters,sales,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,1,4,YES,1,2,NO,72840,12140,6070,54630,N,6532,16701.050000000003,8.998517542414758,0,0.4162860072381276,1,Medium Risk
228,40,100/300,500,1450.98,0,MALE,Associate,exec-managerial,husband,43700,0,Parked Car,unknown,Trivial Damage,Police,20,1,unknown,0,2,NO,6050,1100,1100,3850,N,6532,-34078.95,3.4968210717529518,0,0.08325098357161441,0,Low Risk
239,39,250/500,2000,625.08,0,FEMALE,JD,protective-serv,wife,44200,-37000,Single Vehicle Collision,Front Collision,Major Damage,Fire,10,1,NO,2,3,YES,87890,15980,7990,63920,Y,8904,25991.050000000003,7.998998873732949,1,0.7393940767345741,1,High Risk
330,47,100/300,2000,1133.27,0,FEMALE,High School,craft-repair,wife,0,-56400,Multi-vehicle Collision,Side Collision,Total Loss,Other,20,2,unknown,0,2,YES,60500,11000,5500,44000,Y,277,6071.050000000003,7.998545718960189,1,0.5428745387342002,1,Medium Risk
128,35,500/1000,500,1366.6,0,FEMALE,MD,machine-op-inspct,other-relative,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,10,3,unknown,2,1,NO,88220,16040,16040,56140,N,3815,18211.050000000003,3.499781809114145,0,0.19449720362049194,0,Low Risk
147,37,500/1000,1000,1439.9,6000000,FEMALE,Associate,prof-specialty,husband,0,-48400,Multi-vehicle Collision,Rear Collision,Total Loss,Other,2,2,NO,1,2,NO,53680,9760,4880,39040,N,2006,1111.050000000003,7.998360991600082,0,0.24188045307912226,1,Low Risk
287,45,500/1000,1000,1230.69,0,MALE,Masters,transport-moving,not-in-family,0,-54600,Single Vehicle Collision,Front Collision,Minor Damage,Fire,19,1,NO,0,2,NO,53800,5380,5380,43040,N,2746,5111.050000000003,7.998513287493031,0,0.38471216211257975,1,Low Risk
142,29,100/300,2000,1307.68,0,FEMALE,MD,craft-repair,husband,0,-48500,Single Vehicle Collision,Rear Collision,Major Damage,Police,10,1,YES,1,2,NO,54360,4530,9060,40770,Y,1831,2841.050000000003,4.499503366074385,1,0.7496006266253603,1,High Risk
162,35,500/1000,2000,1124.69,0,FEMALE,Masters,handlers-cleaners,husband,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,14,1,YES,0,3,YES,54340,9880,4940,39520,N,5394,1591.050000000003,7.9983808945557575,0,0.3750964158217246,1,Low Risk
140,35,100/300,1000,1520.78,0,FEMALE,High School,craft-repair,wife,0,-42900,Parked Car,unknown,Trivial Damage,unknown,5,1,unknown,0,2,YES,2860,520,260,2080,Y,2497,-35848.95,7.969348659003831,1,0.639267716300263,1,Medium Risk
106,28,100/300,2000,1609.11,0,MALE,High School,craft-repair,own-child,0,0,Vehicle Theft,unknown,Minor Damage,Police,8,1,YES,2,1,YES,5490,0,1220,4270,N,9022,-33658.95,3.4971334971334973,0,0.08883825257233265,0,Low Risk
292,45,500/1000,1000,1358.91,0,MALE,Masters,craft-repair,unmarried,0,0,Vehicle Theft,unknown,Trivial Damage,Police,4,1,NO,0,2,unknown,7370,670,1340,5360,N,8739,-32568.949999999997,3.9970171513795676,0,0.08897762499423974,0,Low Risk
34,34,500/1000,500,1295.87,0,FEMALE,PhD,priv-house-serv,husband,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,4,3,unknown,1,0,NO,50800,5080,5080,40640,Y,8335,2711.050000000003,7.998425506790002,1,0.6967106702852631,1,Medium Risk
290,48,250/500,500,1161.03,5000000,MALE,Associate,adm-clerical,not-in-family,45300,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,20,2,unknown,1,1,unknown,41520,5190,5190,31140,N,660,-6788.949999999997,5.998844153342323,0,0.22931995583221335,1,Low Risk
182,38,500/1000,2000,1441.06,0,FEMALE,Masters,armed-forces,husband,53800,-78300,Single Vehicle Collision,Side Collision,Total Loss,Police,18,1,unknown,2,3,YES,89650,8150,16300,65200,N,2099,27271.050000000003,3.99975461628121,0,0.3512028287789755,1,Low Risk
362,55,100/300,1000,1097.99,0,FEMALE,JD,other-service,unmarried,44400,-71500,Multi-vehicle Collision,Rear Collision,Total Loss,Police,0,3,NO,0,3,NO,39690,0,0,39690,N,2269,1761.050000000003,39690.0,0,0.18040572781492442,0,Low Risk
143,32,500/1000,1000,1464.42,0,FEMALE,High School,exec-managerial,husband,79900,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,1,1,unknown,2,0,NO,62260,5660,5660,50940,N,5307,13011.050000000003,8.998410174880764,0,0.3296803882106267,1,Low Risk
183,38,250/500,500,1543.68,0,FEMALE,Masters,prof-specialty,not-in-family,20200,0,Single Vehicle Collision,Side Collision,Major Damage,Police,17,1,NO,0,1,YES,51920,9440,4720,37760,Y,227,-168.9499999999971,7.9983054437619145,1,0.7537637175024209,1,High Risk
254,40,250/500,500,1390.89,5000000,MALE,College,armed-forces,wife,0,-74400,Single Vehicle Collision,Front Collision,Minor Damage,Other,23,1,unknown,2,2,unknown,53460,9720,4860,38880,N,7251,951.0500000000029,7.998354248097099,0,0.24481563547665372,1,Low Risk
249,43,100/300,2000,1148.58,0,FEMALE,MD,adm-clerical,not-in-family,0,-71200,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,4,3,YES,2,1,YES,57100,5710,5710,45680,N,8919,7751.050000000003,7.998599194536859,0,0.23195282536067685,1,Low Risk
169,36,250/500,500,1616.26,0,MALE,High School,exec-managerial,unmarried,50700,-57600,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,0,3,NO,2,3,unknown,77440,14080,7040,56320,N,5904,18391.050000000003,7.998863797756001,0,0.18654442396474397,0,Low Risk
235,40,500/1000,500,1398.94,0,MALE,College,craft-repair,husband,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,11,1,NO,1,2,NO,68300,6830,13660,47810,N,7047,9881.050000000003,3.499743796208184,0,0.28003414058322457,1,Low Risk
112,32,500/1000,1000,1238.92,0,MALE,Associate,other-service,other-relative,57800,-53700,Parked Car,unknown,Trivial Damage,unknown,4,1,unknown,0,2,unknown,5060,460,920,3680,N,5531,-34248.95,3.995656894679696,0,0.05597680501513151,0,Low Risk
16,32,100/300,1000,968.46,0,MALE,MD,tech-support,not-in-family,50800,-66200,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,0,3,unknown,0,2,unknown,59400,6600,13200,39600,Y,4566,1671.050000000003,2.999772744489054,1,0.34302928276460704,1,Low Risk
128,31,100/300,500,1045.12,0,FEMALE,High School,transport-moving,other-relative,0,-28300,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,2,3,NO,0,2,unknown,69930,0,15540,54390,Y,7839,16461.050000000003,3.4997747892671,1,0.7771568036872731,1,High Risk
103,27,100/300,1000,1537.33,0,FEMALE,College,handlers-cleaners,husband,0,-74800,Multi-vehicle Collision,Front Collision,Minor Damage,Police,11,3,YES,1,1,NO,77700,7770,15540,54390,N,2623,16461.050000000003,3.4997747892671,0,0.24768262606634442,1,Low Risk
356,54,500/1000,500,912.3,0,MALE,College,prof-specialty,wife,58500,-44000,Multi-vehicle Collision,Front Collision,Major Damage,Other,23,3,NO,2,1,unknown,68750,12500,12500,43750,Y,2526,5821.050000000003,3.499720022398208,1,0.7813638030341665,1,High Risk
109,29,100/300,2000,1007.28,6000000,FEMALE,High School,adm-clerical,husband,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,17,3,NO,1,3,YES,91080,16560,16560,57960,N,3065,20031.050000000003,3.4997886601050663,0,0.16097466576334898,0,Low Risk
2,20,500/1000,1000,1189.98,4000000,FEMALE,High School,craft-repair,other-relative,0,-54700,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,NO,1,3,YES,48360,4030,8060,36270,N,4347,-1658.949999999997,4.49944175660588,0,0.1281456394495065,0,Low Risk
198,34,250/500,1000,1576.41,0,MALE,Associate,handlers-cleaners,other-relative,0,-55100,Single Vehicle Collision,Side Collision,Major Damage,Other,18,1,YES,1,1,YES,95000,9500,9500,76000,N,4290,38071.05,7.999157983370171,0,0.35440652016404756,1,Low Risk
107,32,100/300,500,1172.82,4000000,MALE,Associate,machine-op-inspct,other-relative,82100,0,Vehicle Theft,unknown,Trivial Damage,Police,8,1,unknown,1,3,NO,3900,780,390,2730,N,4677,-35198.95,6.982097186700767,0,0.03781523954452158,0,Low Risk
252,39,500/1000,500,1312.22,9000000,MALE,High School,transport-moving,other-relative,0,-33300,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,unknown,0,3,NO,59400,11880,5940,41580,Y,4011,3651.050000000003,6.998821747180609,1,0.6560133197574045,1,Medium Risk
303,43,500/1000,1000,671.01,7000000,FEMALE,Associate,machine-op-inspct,other-relative,42900,-61500,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,20,1,unknown,2,0,unknown,60210,6690,6690,46830,N,5838,8901.050000000003,6.9989538185622475,0,0.28239612255309987,1,Low Risk
101,32,250/500,500,895.14,0,MALE,JD,sales,other-relative,52600,-30400,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,4,1,unknown,0,3,YES,43600,8720,4360,30520,N,4735,-7408.949999999997,6.998394863563403,0,0.08761780670630083,0,Low Risk
446,57,100/300,2000,1373.21,0,MALE,College,adm-clerical,unmarried,42700,-64900,Multi-vehicle Collision,Front Collision,Total Loss,Police,10,3,NO,0,0,NO,62800,6280,12560,43960,N,8102,6031.050000000003,3.49972135976435,0,0.3335531504986856,1,Low Risk
330,48,250/500,1000,1625.65,0,MALE,College,farming-fishing,husband,0,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,10,1,YES,1,3,unknown,59500,11900,5950,41650,N,6091,3721.050000000003,6.998823727104688,0,0.6433605975130421,1,Medium Risk
211,37,250/500,2000,1295.63,4000000,FEMALE,PhD,armed-forces,not-in-family,42200,-33800,Multi-vehicle Collision,Front Collision,Total Loss,Police,22,3,YES,1,0,unknown,53460,5940,5940,41580,N,1485,3651.050000000003,6.998821747180609,0,0.2668378520023978,1,Low Risk
172,33,100/300,1000,1459.96,6000000,FEMALE,High School,adm-clerical,wife,41300,-42000,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,15,3,NO,0,1,NO,41690,7580,7580,26530,N,1048,-11398.949999999997,3.4995383194829177,0,0.11963787770883891,0,Low Risk
316,46,100/300,500,1219.94,7000000,FEMALE,Masters,prof-specialty,wife,0,-51000,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,13,1,unknown,0,1,YES,63100,6310,12620,44170,N,1343,6241.050000000003,3.499722684414864,0,0.17391863958535708,0,Low Risk
435,60,500/1000,500,1064.49,5000000,MALE,Associate,priv-house-serv,other-relative,73500,-43300,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,23,1,NO,2,1,unknown,62880,5240,10480,47160,Y,3006,9231.050000000003,4.499570651655376,1,0.6580283948296847,1,Medium Risk
344,51,100/300,1000,959.83,0,FEMALE,Masters,sales,not-in-family,0,-38700,Multi-vehicle Collision,Side Collision,Major Damage,Fire,18,3,unknown,2,2,YES,75400,17400,11600,46400,Y,2411,8471.050000000003,3.9996552021377467,1,0.7189940787986037,1,High Risk
204,40,250/500,2000,1767.02,0,MALE,JD,machine-op-inspct,husband,0,-49300,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,7,1,YES,1,1,NO,46200,4200,8400,33600,N,7851,-4328.949999999997,3.999523866206404,0,0.2369464395597615,1,Low Risk
278,47,500/1000,500,1285.01,0,MALE,Masters,machine-op-inspct,not-in-family,0,-39800,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,21,1,NO,2,2,YES,58500,5850,5850,46800,N,2478,8871.050000000003,7.998632712356862,0,0.4759228439175719,1,Medium Risk
434,57,500/1000,2000,1422.95,0,MALE,JD,transport-moving,husband,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,3,NO,1,3,NO,66240,11040,11040,44160,N,5321,6231.050000000003,3.9996377139751833,0,0.6102164084171252,1,Medium Risk
209,36,100/300,2000,1223.39,0,FEMALE,MD,craft-repair,wife,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,17,3,unknown,1,3,unknown,65440,8180,8180,49080,N,1827,11151.050000000003,5.999266593325999,0,0.24628370791098547,1,Low Risk
250,43,500/1000,2000,1539.06,0,MALE,Masters,sales,other-relative,37800,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,2,1,NO,0,3,unknown,64200,10700,10700,42800,N,9064,4871.050000000003,3.9996262031585834,0,0.14427819405166892,0,Low Risk
61,25,100/300,2000,988.06,0,FEMALE,Masters,other-service,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,1,3,YES,1,0,NO,32320,4040,4040,24240,N,6216,-13688.949999999997,5.9985152190051965,0,0.12955637943706882,0,Low Risk
80,28,500/1000,1000,1740.57,0,FEMALE,College,farming-fishing,wife,0,-18600,Single Vehicle Collision,Rear Collision,Major Damage,Police,3,1,unknown,0,1,unknown,33480,3720,3720,26040,N,46,-11888.949999999997,6.998118785272776,0,0.2988478569486791,1,Low Risk
25,38,250/500,1000,1540.91,7000000,MALE,College,adm-clerical,wife,40900,0,Vehicle Theft,unknown,Trivial Damage,unknown,0,1,NO,1,1,YES,4320,480,960,2880,N,7019,-35048.95,2.9968782518210197,0,0.09656605265888542,0,Low Risk
4,29,250/500,500,1381.88,5000000,MALE,High School,tech-support,other-relative,0,-77800,Vehicle Theft,unknown,Trivial Damage,Police,4,1,NO,0,2,unknown,4200,840,420,2940,N,4653,-34988.95,6.983372921615202,0,0.12457105765770145,0,Low Risk
32,29,100/300,500,1446.98,0,MALE,MD,adm-clerical,own-child,0,-45700,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,11,3,YES,2,0,NO,57970,10540,5270,42160,N,4569,4231.050000000003,7.9984822614304685,0,0.15026595808293677,0,Low Risk
125,31,500/1000,500,1220.86,0,MALE,JD,other-service,husband,55400,-40400,Parked Car,unknown,Trivial Damage,unknown,4,1,YES,1,2,unknown,4320,0,960,3360,N,783,-34568.95,3.4963579604578565,0,0.07187063182222632,0,Low Risk
276,45,500/1000,500,948.1,0,FEMALE,High School,machine-op-inspct,wife,44500,-61400,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,11,3,unknown,0,2,unknown,69300,13860,6930,48510,N,5403,10581.050000000003,6.9989900447265905,0,0.1931387592585021,0,Low Risk
148,30,100/300,500,1471.24,0,FEMALE,Masters,farming-fishing,own-child,57500,-93600,Multi-vehicle Collision,Side Collision,Minor Damage,Police,4,3,NO,2,2,NO,32480,4060,4060,24360,N,4660,-13568.949999999997,5.998522531396207,0,0.11744374118835246,0,Low Risk
222,38,100/300,2000,1157.97,0,MALE,MD,machine-op-inspct,not-in-family,0,-64500,Single Vehicle Collision,Front Collision,Total Loss,Police,20,1,unknown,2,2,YES,60480,6720,6720,47040,N,2441,9111.050000000003,6.9989584883201905,0,0.2424271647031233,1,Low Risk
32,38,250/500,2000,566.11,5000000,MALE,Associate,armed-forces,unmarried,0,0,Parked Car,unknown,Trivial Damage,Police,22,1,YES,0,0,NO,2640,440,440,1760,N,7594,-36168.95,3.9909297052154193,0,0.16470335031248537,0,Low Risk
78,27,500/1000,500,1060.88,0,MALE,JD,other-service,other-relative,0,-66500,Parked Car,unknown,Trivial Damage,Police,4,1,NO,0,3,NO,6050,550,1100,4400,N,8375,-33528.95,3.9963669391462306,0,0.056584509908591596,0,Low Risk
238,43,250/500,1000,1524.45,4000000,MALE,High School,handlers-cleaners,wife,0,-44800,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,4,NO,0,0,NO,42700,4270,4270,34160,Y,6855,-3768.949999999997,7.998126902364786,1,0.598328434582575,1,Medium Risk
313,47,250/500,1000,1556.17,0,MALE,College,prof-specialty,wife,63900,-53300,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,20,1,YES,1,3,NO,40260,3660,7320,29280,Y,675,-8648.949999999997,3.9994536265537497,1,0.6778715739164035,1,Medium Risk
334,50,500/1000,500,1216.24,0,MALE,Masters,priv-house-serv,wife,26700,-47200,Single Vehicle Collision,Rear Collision,Major Damage,Fire,7,1,NO,2,0,unknown,50000,5000,10000,35000,N,1889,-2928.949999999997,3.4996500349965003,0,0.33365026166060885,1,Low Risk
190,35,250/500,500,1484.72,5000000,FEMALE,High School,tech-support,husband,0,0,Parked Car,unknown,Trivial Damage,unknown,4,1,NO,0,1,NO,3840,640,320,2880,N,2280,-35048.95,8.97196261682243,0,0.08438504956482594,0,Low Risk
194,41,250/500,500,1203.81,0,MALE,JD,transport-moving,not-in-family,52500,-51300,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,17,3,unknown,0,2,unknown,95900,13700,20550,61650,N,8026,23721.050000000003,2.999854021702107,0,0.17573016312714015,0,Low Risk
290,47,250/500,1000,1393.34,0,MALE,High School,exec-managerial,other-relative,0,-61400,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,20,3,YES,1,3,YES,56160,6240,12480,37440,N,2369,-488.9499999999971,2.99975963464466,0,0.22504029135811657,1,Low Risk
26,42,100/300,1000,1484.48,0,MALE,PhD,armed-forces,not-in-family,50700,-36300,Single Vehicle Collision,Side Collision,Major Damage,Police,10,1,NO,2,3,unknown,63030,5730,11460,45840,N,1627,7911.050000000003,3.999650990314981,0,0.40565293999059787,1,Medium Risk
254,41,250/500,500,1581.27,5000000,FEMALE,PhD,handlers-cleaners,own-child,42200,-48000,Single Vehicle Collision,Front Collision,Minor Damage,Police,8,1,YES,2,2,NO,63470,5770,11540,46160,N,6956,8231.050000000003,3.999653409583225,0,0.17142613931534834,0,Low Risk
199,38,250/500,1000,1281.25,0,FEMALE,High School,tech-support,other-relative,0,-53100,Single Vehicle Collision,Front Collision,Major Damage,Police,6,1,unknown,0,2,NO,44440,8080,4040,32320,Y,8532,-5608.949999999997,7.998020292006929,1,0.6123511193015024,1,Medium Risk
137,35,250/500,500,1667.83,0,MALE,JD,prof-specialty,husband,48500,-67400,Parked Car,unknown,Minor Damage,Police,4,1,YES,1,1,NO,6600,1200,1200,4200,N,1791,-33728.95,3.4970857618651126,0,0.040119438252278074,0,Low Risk
134,36,250/500,1000,1497.41,0,MALE,PhD,machine-op-inspct,husband,14100,-44500,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,17,3,NO,2,0,YES,77200,9650,9650,57900,N,8960,19971.050000000003,5.999378302766552,0,0.11567794416492472,0,Low Risk
73,30,100/300,500,803.36,0,FEMALE,High School,protective-serv,husband,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,unknown,0,0,YES,57000,0,11400,45600,N,2117,7671.050000000003,3.999649153583019,0,0.41971043088180016,1,Medium Risk
289,45,250/500,2000,1221.41,0,FEMALE,Masters,farming-fishing,wife,46700,-72500,Vehicle Theft,unknown,Trivial Damage,Police,9,1,NO,2,1,NO,2700,300,300,2100,N,5601,-35828.95,6.976744186046512,0,0.06266220546622894,0,Low Risk
176,36,250/500,500,1865.83,5000000,MALE,College,transport-moving,unmarried,32800,-50600,Single Vehicle Collision,Rear Collision,Total Loss,Police,17,1,unknown,2,1,YES,47300,4300,8600,34400,N,7258,-3528.949999999997,3.9995349377979306,0,0.24612814160585705,1,Low Risk
145,37,250/500,2000,1434.27,0,FEMALE,Associate,tech-support,unmarried,0,-35900,Single Vehicle Collision,Rear Collision,Major Damage,Other,13,1,unknown,2,3,unknown,55110,5010,10020,40080,N,8422,2151.050000000003,3.999600838239697,0,0.5132677644084765,1,Medium Risk
164,31,500/1000,500,1114.68,0,FEMALE,Associate,other-service,husband,44500,-55900,Vehicle Theft,unknown,Trivial Damage,Police,5,1,YES,1,0,NO,4320,480,480,3360,N,1456,-34568.95,6.985446985446986,0,0.0548232412020837,0,Low Risk
186,38,250/500,2000,1218.56,0,FEMALE,Masters,transport-moving,husband,39300,-60300,Multi-vehicle Collision,Front Collision,Total Loss,Police,23,3,YES,2,2,unknown,68760,11460,5730,51570,Y,3236,13641.050000000003,8.998429593439191,1,0.5652061368161396,1,Medium Risk
